C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_208.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_208.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_208.jpg, 0, 0, 0, 8.113809E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_316.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_316.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_316.jpg, 0, 0, 0, 7.88012E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_422.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_422.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_422.jpg, 0, 0, 0, 7.809689E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_529.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_529.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_529.jpg, 0, 0, 0, 7.840274E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_633.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_633.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_633.jpg, 0, 0, 0, 7.832027E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_740.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_740.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_740.jpg, 0, 0, 0, 7.831633E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_873.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_873.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_873.jpg, 0, 0, 0, 8.078203E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_09_987.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_09_987.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_09_987.jpg, 0, 0, 0, 7.844029E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_096.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_096.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_096.jpg, 0, 0, 0, 7.792536E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_226.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_226.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_226.jpg, 0, 0, 0, 7.848095E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_339.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_339.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_339.jpg, 0, 0, 0, 7.772163E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_442.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_442.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_442.jpg, 0, 0, 0, 8.252817E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_548.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_548.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_548.jpg, 0, 0, 0, 7.841374E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_649.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_649.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_649.jpg, 0, 0, 0, 7.794581E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_749.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_749.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_749.jpg, 0, 0, 0, 7.810331E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_860.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_860.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_860.jpg, 0, 0, 0, 7.891568E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_10_965.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_10_965.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_10_965.jpg, 0, 0, 0, 7.807346E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_069.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_069.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_069.jpg, 0, 0, 0, 7.928343E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_220.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_220.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_220.jpg, 0, 0, 0, 7.832619E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_355.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_355.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_355.jpg, 0, 0, 0, 7.817415E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_477.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_477.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_477.jpg, 0, 0, 0, 7.819757E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_580.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_580.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_580.jpg, 0, 0, 0, 7.808295E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_701.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_701.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_701.jpg, 0, 0, 0, 7.814696E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_836.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_836.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_836.jpg, 0, 0, 0, 7.833665E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_11_939.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_11_939.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_11_939.jpg, 0, 0, 0, 7.986477E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_049.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_049.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_049.jpg, 0, 0, 0, 7.826019E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_152.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_152.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_152.jpg, 0, 0, 0, 7.938203E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_258.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_258.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_258.jpg, 0, 0, 0, 7.932018E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_363.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_363.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_363.jpg, 0, 0, 0, 7.848287E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_465.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_465.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_465.jpg, 0, 0, 0, 7.97493E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_569.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_569.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_569.jpg, 0, 0, 0, 8.158766E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_670.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_670.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_670.jpg, 0, 0, 0, 7.760064E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_778.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_778.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_778.jpg, 0, 0, 0, 7.817614E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_12_885.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_12_885.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_12_885.jpg, 0, 0, 0, 7.844721E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_047.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_047.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_047.jpg, 0, 0, 0, 8.007467E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_148.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_148.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_148.jpg, 0, 0, 0, 7.783928E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_250.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_250.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_250.jpg, 0, 0, 0, 7.78528E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_356.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_356.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_356.jpg, 0, 0, 0, 7.931067E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_459.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_459.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_459.jpg, 0, 0, 0, 7.852343E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_570.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_570.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_570.jpg, 0, 0, 0, 7.873419E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_675.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_675.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_675.jpg, 0, 0, 0, 7.826489E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_776.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_776.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_776.jpg, 0, 0, 0, 8.272821E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_877.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_877.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_877.jpg, 0, 0, 0, 7.823572E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_13_980.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_13_980.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_13_980.jpg, 0, 0, 0, 7.836476E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_087.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_087.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_087.jpg, 0, 0, 0, 8.249081E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_190.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_190.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_190.jpg, 0, 0, 0, 7.879759E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_292.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_292.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_292.jpg, 0, 0, 0, 7.894397E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_398.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_398.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_398.jpg, 0, 0, 0, 7.795534E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_502.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_502.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_502.jpg, 0, 0, 0, 7.861254E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_603.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_603.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_603.jpg, 0, 0, 0, 7.89989E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_705.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_705.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_705.jpg, 0, 0, 0, 7.95631E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_806.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_806.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_806.jpg, 0, 0, 0, 7.934166E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_14_912.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_14_912.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_14_912.jpg, 0, 0, 0, 7.84384E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_018.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_018.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_018.jpg, 0, 0, 0, 7.791975E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_120.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_120.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_120.jpg, 0, 0, 0, 7.863539E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_237.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_237.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_237.jpg, 0, 0, 0, 7.849955E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_347.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_347.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_347.jpg, 0, 0, 0, 7.934501E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_452.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_452.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_452.jpg, 0, 0, 0, 7.94374E-05
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_559.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_559.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_559.jpg, 0, 0.1021077, 0, 0.01932496
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_666.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_666.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_666.jpg, 0, 0.3169848, 0, 0.3218388
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_778.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_778.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_778.jpg, 0, 0, 0, 0.5029427
C:\Users\wland\Desktop\Data\IMG\center_2022_12_01_06_18_15_878.jpg, C:\Users\wland\Desktop\Data\IMG\left_2022_12_01_06_18_15_878.jpg, C:\Users\wland\Desktop\Data\IMG\right_2022_12_01_06_18_15_878.jpg, 0, 0, 0, 0.4976473
